agenc,site_no,datetime,flow
USGS,8069000,9/14/1982,24
USGS,8069000,9/15/1982,27
USGS,8069000,9/16/1982,25
USGS,8069000,9/17/1982,31
USGS,8069000,9/18/1982,28
USGS,8069000,9/19/1982,25
USGS,8069000,9/20/1982,26
USGS,8069000,9/21/1982,21
USGS,8069000,9/22/1982,20
USGS,8069000,9/23/1982,28
USGS,8069000,9/24/1982,29
USGS,8069000,9/25/1982,22
USGS,8069000,9/26/1982,24
USGS,8069000,9/27/1982,25
USGS,8069000,9/28/1982,23
USGS,8069000,9/29/1982,22
USGS,8069000,9/30/1982,21
USGS,8069000,10/1/1982,22
USGS,8069000,10/2/1982,21
USGS,8069000,10/3/1982,25
USGS,8069000,10/4/1982,27
USGS,8069000,10/5/1982,25
USGS,8069000,10/6/1982,50
USGS,8069000,10/7/1982,71
USGS,8069000,10/8/1982,51
USGS,8069000,10/9/1982,58
USGS,8069000,10/10/1982,41
USGS,8069000,10/11/1982,47
USGS,8069000,10/12/1982,1200
USGS,8069000,10/13/1982,501
USGS,8069000,10/14/1982,384
USGS,8069000,10/15/1982,189
USGS,8069000,10/16/1982,99
USGS,8069000,10/17/1982,63
USGS,8069000,10/18/1982,48
USGS,8069000,10/19/1982,37
USGS,8069000,10/20/1982,33
USGS,8069000,10/21/1982,31
USGS,8069000,10/22/1982,28
USGS,8069000,10/23/1982,25
USGS,8069000,10/24/1982,23
USGS,8069000,10/25/1982,23
USGS,8069000,10/26/1982,21
USGS,8069000,10/27/1982,23
USGS,8069000,10/28/1982,23
USGS,8069000,10/29/1982,439
USGS,8069000,10/30/1982,130
USGS,8069000,10/31/1982,91
USGS,8069000,11/1/1982,53
USGS,8069000,11/2/1982,69
USGS,8069000,11/3/1982,169
USGS,8069000,11/4/1982,69
USGS,8069000,11/5/1982,61
USGS,8069000,11/6/1982,50
USGS,8069000,11/7/1982,42
USGS,8069000,11/8/1982,33
USGS,8069000,11/9/1982,24
USGS,8069000,11/10/1982,22
USGS,8069000,11/11/1982,19
USGS,8069000,11/12/1982,25
USGS,8069000,11/13/1982,20
USGS,8069000,11/14/1982,20
USGS,8069000,11/15/1982,18
USGS,8069000,11/16/1982,169
USGS,8069000,11/17/1982,1970
USGS,8069000,11/18/1982,1030
USGS,8069000,11/19/1982,1420
USGS,8069000,11/20/1982,1470
USGS,8069000,11/21/1982,1010
USGS,8069000,11/22/1982,681
USGS,8069000,11/23/1982,420
USGS,8069000,11/24/1982,238
USGS,8069000,11/25/1982,176
USGS,8069000,11/26/1982,274
USGS,8069000,11/27/1982,1350
USGS,8069000,11/28/1982,1350
USGS,8069000,11/29/1982,1020
USGS,8069000,11/30/1982,1750
USGS,8069000,12/1/1982,1560
USGS,8069000,12/2/1982,900
USGS,8069000,12/3/1982,671
USGS,8069000,12/4/1982,671
USGS,8069000,12/5/1982,733
USGS,8069000,12/6/1982,518
USGS,8069000,12/7/1982,271
USGS,8069000,12/8/1982,163
USGS,8069000,12/9/1982,114
USGS,8069000,12/10/1982,93
USGS,8069000,12/11/1982,130
USGS,8069000,12/12/1982,101
USGS,8069000,12/13/1982,101
USGS,8069000,12/14/1982,110
USGS,8069000,12/15/1982,474
USGS,8069000,12/16/1982,549
USGS,8069000,12/17/1982,400
USGS,8069000,12/18/1982,213
USGS,8069000,12/19/1982,135
USGS,8069000,12/20/1982,100
USGS,8069000,12/21/1982,80
USGS,8069000,12/22/1982,69
USGS,8069000,12/23/1982,185
USGS,8069000,12/24/1982,68
USGS,8069000,12/25/1982,200
USGS,8069000,12/26/1982,332
USGS,8069000,12/27/1982,334
USGS,8069000,12/28/1982,231
USGS,8069000,12/29/1982,143
USGS,8069000,12/30/1982,88
USGS,8069000,12/31/1982,202
USGS,8069000,1/1/1983,436
USGS,8069000,1/2/1983,409
USGS,8069000,1/3/1983,402
USGS,8069000,1/4/1983,256
USGS,8069000,1/5/1983,134
USGS,8069000,1/6/1983,90
USGS,8069000,1/7/1983,73
USGS,8069000,1/8/1983,62
USGS,8069000,1/9/1983,55
USGS,8069000,1/10/1983,49
USGS,8069000,1/11/1983,41
USGS,8069000,1/12/1983,35
USGS,8069000,1/13/1983,31
USGS,8069000,1/14/1983,28
USGS,8069000,1/15/1983,25
USGS,8069000,1/16/1983,23
USGS,8069000,1/17/1983,23
USGS,8069000,1/18/1983,28
USGS,8069000,1/19/1983,269
USGS,8069000,1/20/1983,411
USGS,8069000,1/21/1983,550
USGS,8069000,1/22/1983,474
USGS,8069000,1/23/1983,285
USGS,8069000,1/24/1983,154
USGS,8069000,1/25/1983,94
USGS,8069000,1/26/1983,70
USGS,8069000,1/27/1983,54
USGS,8069000,1/28/1983,45
USGS,8069000,1/29/1983,37
USGS,8069000,1/30/1983,32
USGS,8069000,1/31/1983,155
USGS,8069000,2/1/1983,104
USGS,8069000,2/2/1983,167
USGS,8069000,2/3/1983,120
USGS,8069000,2/4/1983,61
USGS,8069000,2/5/1983,401
USGS,8069000,2/6/1983,320
USGS,8069000,2/7/1983,205
USGS,8069000,2/8/1983,119
USGS,8069000,2/9/1983,1270
USGS,8069000,2/10/1983,2260
USGS,8069000,2/11/1983,1440
USGS,8069000,2/12/1983,645
USGS,8069000,2/13/1983,319
USGS,8069000,2/14/1983,173
USGS,8069000,2/15/1983,209
USGS,8069000,2/16/1983,328
USGS,8069000,2/17/1983,518
USGS,8069000,2/18/1983,405
USGS,8069000,2/19/1983,210
USGS,8069000,2/20/1983,120
USGS,8069000,2/21/1983,800
USGS,8069000,2/22/1983,1450
USGS,8069000,2/23/1983,1160
USGS,8069000,2/24/1983,838
USGS,8069000,2/25/1983,601
USGS,8069000,2/26/1983,233
USGS,8069000,2/27/1983,114
USGS,8069000,2/28/1983,73
USGS,8069000,3/1/1983,53
USGS,8069000,3/2/1983,48
USGS,8069000,3/3/1983,44
USGS,8069000,3/4/1983,65
USGS,8069000,3/5/1983,72
USGS,8069000,3/6/1983,46
USGS,8069000,3/7/1983,48
USGS,8069000,3/8/1983,37
USGS,8069000,3/9/1983,32
USGS,8069000,3/10/1983,25
USGS,8069000,3/11/1983,22
USGS,8069000,3/12/1983,21
USGS,8069000,3/13/1983,20
USGS,8069000,3/14/1983,19
USGS,8069000,3/15/1983,18
USGS,8069000,3/16/1983,19
USGS,8069000,3/17/1983,27
USGS,8069000,3/18/1983,19
USGS,8069000,3/19/1983,21
USGS,8069000,3/20/1983,69
USGS,8069000,3/21/1983,30
USGS,8069000,3/22/1983,23
USGS,8069000,3/23/1983,1310
USGS,8069000,3/24/1983,1540
USGS,8069000,3/25/1983,1350
USGS,8069000,3/26/1983,1100
USGS,8069000,3/27/1983,824
USGS,8069000,3/28/1983,495
USGS,8069000,3/29/1983,218
USGS,8069000,3/30/1983,141
USGS,8069000,3/31/1983,263
USGS,8069000,4/1/1983,403
USGS,8069000,4/2/1983,262
USGS,8069000,4/3/1983,118
USGS,8069000,4/4/1983,73
USGS,8069000,4/5/1983,54
USGS,8069000,4/6/1983,45
USGS,8069000,4/7/1983,38
USGS,8069000,4/8/1983,32
USGS,8069000,4/9/1983,27
USGS,8069000,4/10/1983,29
USGS,8069000,4/11/1983,26
USGS,8069000,4/12/1983,23
USGS,8069000,4/13/1983,22
USGS,8069000,4/14/1983,21
USGS,8069000,4/15/1983,23
USGS,8069000,4/16/1983,21
USGS,8069000,4/17/1983,20
USGS,8069000,4/18/1983,21
USGS,8069000,4/19/1983,21
USGS,8069000,4/20/1983,19
USGS,8069000,4/21/1983,20
USGS,8069000,4/22/1983,30
USGS,8069000,4/23/1983,26
USGS,8069000,4/24/1983,20
USGS,8069000,4/25/1983,21
USGS,8069000,4/26/1983,20
USGS,8069000,4/27/1983,26
USGS,8069000,4/28/1983,20
USGS,8069000,4/29/1983,17
USGS,8069000,4/30/1983,20
USGS,8069000,5/1/1983,19
USGS,8069000,5/2/1983,26
USGS,8069000,5/3/1983,31
USGS,8069000,5/4/1983,19
USGS,8069000,5/5/1983,18
USGS,8069000,5/6/1983,19
USGS,8069000,5/7/1983,17
USGS,8069000,5/8/1983,18
USGS,8069000,5/9/1983,20
USGS,8069000,5/10/1983,191
USGS,8069000,5/11/1983,90
USGS,8069000,5/12/1983,40
USGS,8069000,5/13/1983,25
USGS,8069000,5/14/1983,19
USGS,8069000,5/15/1983,49
USGS,8069000,5/16/1983,45
USGS,8069000,5/17/1983,25
USGS,8069000,5/18/1983,24
USGS,8069000,5/19/1983,24
USGS,8069000,5/20/1983,2740
USGS,8069000,5/21/1983,4750
USGS,8069000,5/22/1983,5060
USGS,8069000,5/23/1983,3660
USGS,8069000,5/24/1983,2470
USGS,8069000,5/25/1983,1660
USGS,8069000,5/26/1983,1350
USGS,8069000,5/27/1983,932
USGS,8069000,5/28/1983,443
USGS,8069000,5/29/1983,228
USGS,8069000,5/30/1983,157
USGS,8069000,5/31/1983,117
USGS,8069000,6/1/1983,86
USGS,8069000,6/2/1983,56
USGS,8069000,6/3/1983,46
USGS,8069000,6/4/1983,49
USGS,8069000,6/5/1983,41
USGS,8069000,6/6/1983,40
USGS,8069000,6/7/1983,38
USGS,8069000,6/8/1983,34
USGS,8069000,6/9/1983,35
USGS,8069000,6/10/1983,32
USGS,8069000,6/11/1983,47
USGS,8069000,6/12/1983,54
USGS,8069000,6/13/1983,57
USGS,8069000,6/14/1983,63
USGS,8069000,6/15/1983,551
USGS,8069000,6/16/1983,691
USGS,8069000,6/17/1983,825
USGS,8069000,6/18/1983,342
USGS,8069000,6/19/1983,204
USGS,8069000,6/20/1983,158
USGS,8069000,6/21/1983,124
USGS,8069000,6/22/1983,105
USGS,8069000,6/23/1983,110
USGS,8069000,6/24/1983,499
USGS,8069000,6/25/1983,854
USGS,8069000,6/26/1983,405
USGS,8069000,6/27/1983,230
USGS,8069000,6/28/1983,63
USGS,8069000,6/29/1983,29
USGS,8069000,6/30/1983,25
USGS,8069000,7/1/1983,20
USGS,8069000,7/2/1983,17
USGS,8069000,7/3/1983,14
USGS,8069000,7/4/1983,13
USGS,8069000,7/5/1983,15
USGS,8069000,7/6/1983,15
USGS,8069000,7/7/1983,13
USGS,8069000,7/8/1983,14
USGS,8069000,7/9/1983,14
USGS,8069000,7/10/1983,14
USGS,8069000,7/11/1983,14
USGS,8069000,7/12/1983,13
USGS,8069000,7/13/1983,188
USGS,8069000,7/14/1983,113
USGS,8069000,7/15/1983,290
USGS,8069000,7/16/1983,2010
USGS,8069000,7/17/1983,1310
USGS,8069000,7/18/1983,849
USGS,8069000,7/19/1983,691
USGS,8069000,7/20/1983,352
USGS,8069000,7/21/1983,228
USGS,8069000,7/22/1983,159
USGS,8069000,7/23/1983,319
USGS,8069000,7/24/1983,335
USGS,8069000,7/25/1983,205
USGS,8069000,7/26/1983,125
USGS,8069000,7/27/1983,103
USGS,8069000,7/28/1983,80
USGS,8069000,7/29/1983,75
USGS,8069000,7/30/1983,97
USGS,8069000,7/31/1983,76
USGS,8069000,8/1/1983,62
USGS,8069000,8/2/1983,52
USGS,8069000,8/3/1983,68
USGS,8069000,8/4/1983,68
USGS,8069000,8/5/1983,138
USGS,8069000,8/6/1983,155
USGS,8069000,8/7/1983,155
USGS,8069000,8/8/1983,85
USGS,8069000,8/9/1983,215
USGS,8069000,8/10/1983,325
USGS,8069000,8/11/1983,703
USGS,8069000,8/12/1983,746
USGS,8069000,8/13/1983,469
USGS,8069000,8/14/1983,356
USGS,8069000,8/15/1983,273
USGS,8069000,8/16/1983,157
USGS,8069000,8/17/1983,97
USGS,8069000,8/18/1983,2560
USGS,8069000,8/19/1983,3570
USGS,8069000,8/20/1983,1660
USGS,8069000,8/21/1983,1050
USGS,8069000,8/22/1983,760
USGS,8069000,8/23/1983,611
USGS,8069000,8/24/1983,464
USGS,8069000,8/25/1983,215
USGS,8069000,8/26/1983,115
USGS,8069000,8/27/1983,84
USGS,8069000,8/28/1983,105
USGS,8069000,8/29/1983,72
USGS,8069000,8/30/1983,56
USGS,8069000,8/31/1983,46
USGS,8069000,9/1/1983,52
USGS,8069000,9/2/1983,62
USGS,8069000,9/3/1983,69
USGS,8069000,9/4/1983,48
USGS,8069000,9/5/1983,103
USGS,8069000,9/6/1983,143
USGS,8069000,9/7/1983,95
USGS,8069000,9/8/1983,69
USGS,8069000,9/9/1983,84
USGS,8069000,9/10/1983,98
USGS,8069000,9/11/1983,51
USGS,8069000,9/12/1983,51
USGS,8069000,9/13/1983,36
USGS,8069000,9/14/1983,28
USGS,8069000,9/15/1983,30
USGS,8069000,9/16/1983,31
USGS,8069000,9/17/1983,42
USGS,8069000,9/18/1983,67
USGS,8069000,9/19/1983,1020
USGS,8069000,9/20/1983,1350
USGS,8069000,9/21/1983,1080
USGS,8069000,9/22/1983,702
USGS,8069000,9/23/1983,441
USGS,8069000,9/24/1983,248
USGS,8069000,9/25/1983,125
USGS,8069000,9/26/1983,77
USGS,8069000,9/27/1983,50
USGS,8069000,9/28/1983,47
USGS,8069000,9/29/1983,139
USGS,8069000,9/30/1983,188
USGS,8069000,10/1/1983,105
USGS,8069000,10/2/1983,53
USGS,8069000,10/3/1983,39
USGS,8069000,10/4/1983,35
USGS,8069000,10/5/1983,38
USGS,8069000,10/6/1983,33
USGS,8069000,10/7/1983,29
USGS,8069000,10/8/1983,28
USGS,8069000,10/9/1983,37
USGS,8069000,10/10/1983,45
USGS,8069000,10/11/1983,35
USGS,8069000,10/12/1983,48
USGS,8069000,10/13/1983,40
USGS,8069000,10/14/1983,34
USGS,8069000,10/15/1983,49
USGS,8069000,10/16/1983,53
USGS,8069000,10/17/1983,80
USGS,8069000,10/18/1983,54
USGS,8069000,10/19/1983,41
USGS,8069000,10/20/1983,44
USGS,8069000,10/21/1983,65
USGS,8069000,10/22/1983,42
USGS,8069000,10/23/1983,34
USGS,8069000,10/24/1983,32
USGS,8069000,10/25/1983,25
USGS,8069000,10/26/1983,24
USGS,8069000,10/27/1983,28
USGS,8069000,10/28/1983,25
USGS,8069000,10/29/1983,21
USGS,8069000,10/30/1983,22
USGS,8069000,10/31/1983,21
USGS,8069000,11/1/1983,113
USGS,8069000,11/2/1983,36
USGS,8069000,11/3/1983,24
USGS,8069000,11/4/1983,24
USGS,8069000,11/5/1983,80
USGS,8069000,11/6/1983,350
USGS,8069000,11/7/1983,86
USGS,8069000,11/8/1983,37
USGS,8069000,11/9/1983,33
USGS,8069000,11/10/1983,32
USGS,8069000,11/11/1983,21
USGS,8069000,11/12/1983,17
USGS,8069000,11/13/1983,16
USGS,8069000,11/14/1983,18
USGS,8069000,11/15/1983,16
USGS,8069000,11/16/1983,16
USGS,8069000,11/17/1983,16
USGS,8069000,11/18/1983,16
USGS,8069000,11/19/1983,73
USGS,8069000,11/20/1983,71
USGS,8069000,11/21/1983,25
USGS,8069000,11/22/1983,29
USGS,8069000,11/23/1983,191
USGS,8069000,11/24/1983,121
USGS,8069000,11/25/1983,55
USGS,8069000,11/26/1983,37
USGS,8069000,11/27/1983,46
USGS,8069000,11/28/1983,53
USGS,8069000,11/29/1983,41
USGS,8069000,11/30/1983,343
USGS,8069000,12/1/1983,168
USGS,8069000,12/2/1983,83
USGS,8069000,12/3/1983,465
USGS,8069000,12/4/1983,643
USGS,8069000,12/5/1983,465
USGS,8069000,12/6/1983,298
USGS,8069000,12/7/1983,159
USGS,8069000,12/8/1983,90
USGS,8069000,12/9/1983,69
USGS,8069000,12/10/1983,488
USGS,8069000,12/11/1983,908
USGS,8069000,12/12/1983,622
USGS,8069000,12/13/1983,349
USGS,8069000,12/14/1983,186
USGS,8069000,12/15/1983,118
USGS,8069000,12/16/1983,115
USGS,8069000,12/17/1983,78
USGS,8069000,12/18/1983,57
USGS,8069000,12/19/1983,50
USGS,8069000,12/20/1983,46
USGS,8069000,12/21/1983,40
USGS,8069000,12/22/1983,35
USGS,8069000,12/23/1983,31
USGS,8069000,12/24/1983,29
USGS,8069000,12/25/1983,35
USGS,8069000,12/26/1983,34
USGS,8069000,12/27/1983,33
USGS,8069000,12/28/1983,32
USGS,8069000,12/29/1983,32
USGS,8069000,12/30/1983,33
USGS,8069000,12/31/1983,32
USGS,8069000,1/1/1984,30
USGS,8069000,1/2/1984,30
USGS,8069000,1/3/1984,28
USGS,8069000,1/4/1984,27
USGS,8069000,1/5/1984,25
USGS,8069000,1/6/1984,24
USGS,8069000,1/7/1984,23
USGS,8069000,1/8/1984,22
USGS,8069000,1/9/1984,584
USGS,8069000,1/10/1984,174
USGS,8069000,1/11/1984,100
USGS,8069000,1/12/1984,66
USGS,8069000,1/13/1984,47
USGS,8069000,1/14/1984,39
USGS,8069000,1/15/1984,46
USGS,8069000,1/16/1984,34
USGS,8069000,1/17/1984,29
USGS,8069000,1/18/1984,28
USGS,8069000,1/19/1984,28
USGS,8069000,1/20/1984,27
USGS,8069000,1/21/1984,26
USGS,8069000,1/22/1984,25
USGS,8069000,1/23/1984,372
USGS,8069000,1/24/1984,231
USGS,8069000,1/25/1984,165
USGS,8069000,1/26/1984,103
USGS,8069000,1/27/1984,71
USGS,8069000,1/28/1984,54
USGS,8069000,1/29/1984,45
USGS,8069000,1/30/1984,53
USGS,8069000,1/31/1984,36
USGS,8069000,2/1/1984,31
USGS,8069000,2/2/1984,34
USGS,8069000,2/3/1984,94
USGS,8069000,2/4/1984,35
USGS,8069000,2/5/1984,30
USGS,8069000,2/6/1984,31
USGS,8069000,2/7/1984,26
USGS,8069000,2/8/1984,24
USGS,8069000,2/9/1984,46
USGS,8069000,2/10/1984,45
USGS,8069000,2/11/1984,44
USGS,8069000,2/12/1984,292
USGS,8069000,2/13/1984,349
USGS,8069000,2/14/1984,257
USGS,8069000,2/15/1984,137
USGS,8069000,2/16/1984,88
USGS,8069000,2/17/1984,68
USGS,8069000,2/18/1984,54
USGS,8069000,2/19/1984,44
USGS,8069000,2/20/1984,709
USGS,8069000,2/21/1984,721
USGS,8069000,2/22/1984,547
USGS,8069000,2/23/1984,312
USGS,8069000,2/24/1984,162
USGS,8069000,2/25/1984,101
USGS,8069000,2/26/1984,203
USGS,8069000,2/27/1984,231
USGS,8069000,2/28/1984,170
USGS,8069000,2/29/1984,91
USGS,8069000,3/1/1984,63
USGS,8069000,3/2/1984,48
USGS,8069000,3/3/1984,40
USGS,8069000,3/4/1984,40
USGS,8069000,3/5/1984,67
USGS,8069000,3/6/1984,36
USGS,8069000,3/7/1984,32
USGS,8069000,3/8/1984,31
USGS,8069000,3/9/1984,29
USGS,8069000,3/10/1984,28
USGS,8069000,3/11/1984,26
USGS,8069000,3/12/1984,36
USGS,8069000,3/13/1984,431
USGS,8069000,3/14/1984,172
USGS,8069000,3/15/1984,96
USGS,8069000,3/16/1984,66
USGS,8069000,3/17/1984,50
USGS,8069000,3/18/1984,42
USGS,8069000,3/19/1984,82
USGS,8069000,3/20/1984,90
USGS,8069000,3/21/1984,88
USGS,8069000,3/22/1984,49
USGS,8069000,3/23/1984,98
USGS,8069000,3/24/1984,401
USGS,8069000,3/25/1984,595
USGS,8069000,3/26/1984,426
USGS,8069000,3/27/1984,184
USGS,8069000,3/28/1984,102
USGS,8069000,3/29/1984,69
USGS,8069000,3/30/1984,49
USGS,8069000,3/31/1984,36
USGS,8069000,4/1/1984,32
USGS,8069000,4/2/1984,49
USGS,8069000,4/3/1984,92
USGS,8069000,4/4/1984,30
USGS,8069000,4/5/1984,25
USGS,8069000,4/6/1984,23
USGS,8069000,4/7/1984,37
USGS,8069000,4/8/1984,379
USGS,8069000,4/9/1984,118
USGS,8069000,4/10/1984,63
USGS,8069000,4/11/1984,39
USGS,8069000,4/12/1984,31
USGS,8069000,4/13/1984,26
USGS,8069000,4/14/1984,24
USGS,8069000,4/15/1984,22
USGS,8069000,4/16/1984,24
USGS,8069000,4/17/1984,20
USGS,8069000,4/18/1984,19
USGS,8069000,4/19/1984,22
USGS,8069000,4/20/1984,21
USGS,8069000,4/21/1984,23
USGS,8069000,4/22/1984,23
USGS,8069000,4/23/1984,22
USGS,8069000,4/24/1984,20
USGS,8069000,4/25/1984,22
USGS,8069000,4/26/1984,21
USGS,8069000,4/27/1984,20
USGS,8069000,4/28/1984,19
USGS,8069000,4/29/1984,19
USGS,8069000,4/30/1984,21
USGS,8069000,5/1/1984,21
USGS,8069000,5/2/1984,20
USGS,8069000,5/3/1984,20
USGS,8069000,5/4/1984,22
USGS,8069000,5/5/1984,22
USGS,8069000,5/6/1984,21
USGS,8069000,5/7/1984,21
USGS,8069000,5/8/1984,21
USGS,8069000,5/9/1984,17
USGS,8069000,5/10/1984,16
USGS,8069000,5/11/1984,18
USGS,8069000,5/12/1984,18
USGS,8069000,5/13/1984,19
USGS,8069000,5/14/1984,19
USGS,8069000,5/15/1984,20
USGS,8069000,5/16/1984,22
USGS,8069000,5/17/1984,28
USGS,8069000,5/18/1984,273
USGS,8069000,5/19/1984,634
USGS,8069000,5/20/1984,568
USGS,8069000,5/21/1984,433
USGS,8069000,5/22/1984,231
USGS,8069000,5/23/1984,109
USGS,8069000,5/24/1984,55
USGS,8069000,5/25/1984,34
USGS,8069000,5/26/1984,27
USGS,8069000,5/27/1984,25
USGS,8069000,5/28/1984,23
USGS,8069000,5/29/1984,22
USGS,8069000,5/30/1984,18
USGS,8069000,5/31/1984,18
USGS,8069000,6/1/1984,17
USGS,8069000,6/2/1984,18
USGS,8069000,6/3/1984,19
USGS,8069000,6/4/1984,28
USGS,8069000,6/5/1984,26
USGS,8069000,6/6/1984,217
USGS,8069000,6/7/1984,147
USGS,8069000,6/8/1984,101
USGS,8069000,6/9/1984,40
USGS,8069000,6/10/1984,27
USGS,8069000,6/11/1984,31
USGS,8069000,6/12/1984,25
USGS,8069000,6/13/1984,21
USGS,8069000,6/14/1984,19
USGS,8069000,6/15/1984,18
USGS,8069000,6/16/1984,17
USGS,8069000,6/17/1984,18
USGS,8069000,6/18/1984,19
USGS,8069000,6/19/1984,22
USGS,8069000,6/20/1984,23
USGS,8069000,6/21/1984,21
USGS,8069000,6/22/1984,23
USGS,8069000,6/23/1984,20
USGS,8069000,6/24/1984,20
USGS,8069000,6/25/1984,20
USGS,8069000,6/26/1984,19
USGS,8069000,6/27/1984,19
USGS,8069000,6/28/1984,19
USGS,8069000,6/29/1984,19
USGS,8069000,6/30/1984,44
USGS,8069000,7/1/1984,126
USGS,8069000,7/2/1984,411
USGS,8069000,7/3/1984,181
USGS,8069000,7/4/1984,67
USGS,8069000,7/5/1984,87
USGS,8069000,7/6/1984,50
USGS,8069000,7/7/1984,35
USGS,8069000,7/8/1984,27
USGS,8069000,7/9/1984,30
USGS,8069000,7/10/1984,28
USGS,8069000,7/11/1984,29
USGS,8069000,7/12/1984,23
USGS,8069000,7/13/1984,23
USGS,8069000,7/14/1984,19
USGS,8069000,7/15/1984,19
USGS,8069000,7/16/1984,19
USGS,8069000,7/17/1984,19
USGS,8069000,7/18/1984,25
USGS,8069000,7/19/1984,110
USGS,8069000,7/20/1984,40
USGS,8069000,7/21/1984,59
USGS,8069000,7/22/1984,63
USGS,8069000,7/23/1984,93
USGS,8069000,7/24/1984,97
USGS,8069000,7/25/1984,105
USGS,8069000,7/26/1984,63
USGS,8069000,7/27/1984,196
USGS,8069000,7/28/1984,437
USGS,8069000,7/29/1984,124
USGS,8069000,7/30/1984,68
USGS,8069000,7/31/1984,43
USGS,8069000,8/1/1984,33
USGS,8069000,8/2/1984,40
USGS,8069000,8/3/1984,40
USGS,8069000,8/4/1984,55
USGS,8069000,8/5/1984,36
USGS,8069000,8/6/1984,123
USGS,8069000,8/7/1984,107
USGS,8069000,8/8/1984,30
USGS,8069000,8/9/1984,23
USGS,8069000,8/10/1984,25
USGS,8069000,8/11/1984,27
USGS,8069000,8/12/1984,149
USGS,8069000,8/13/1984,111
USGS,8069000,8/14/1984,68
USGS,8069000,8/15/1984,46
USGS,8069000,8/16/1984,23
USGS,8069000,8/17/1984,20
USGS,8069000,8/18/1984,17
USGS,8069000,8/19/1984,17
USGS,8069000,8/20/1984,18
USGS,8069000,8/21/1984,17
USGS,8069000,8/22/1984,18
USGS,8069000,8/23/1984,19
USGS,8069000,8/24/1984,39
USGS,8069000,8/25/1984,58
USGS,8069000,8/26/1984,37
USGS,8069000,8/27/1984,23
USGS,8069000,8/28/1984,18
USGS,8069000,8/29/1984,16
USGS,8069000,8/30/1984,19
USGS,8069000,8/31/1984,80
USGS,8069000,9/1/1984,30
USGS,8069000,9/2/1984,102
USGS,8069000,9/3/1984,34
USGS,8069000,9/4/1984,24
USGS,8069000,9/5/1984,20
USGS,8069000,9/6/1984,18
USGS,8069000,9/7/1984,17
USGS,8069000,9/8/1984,16
USGS,8069000,9/9/1984,16
USGS,8069000,9/10/1984,18
USGS,8069000,9/11/1984,16
USGS,8069000,9/12/1984,16
USGS,8069000,9/13/1984,15
USGS,8069000,9/14/1984,16
USGS,8069000,9/15/1984,54
USGS,8069000,9/16/1984,38
USGS,8069000,9/17/1984,19
USGS,8069000,9/18/1984,18
USGS,8069000,9/19/1984,17
USGS,8069000,9/20/1984,16
USGS,8069000,9/21/1984,163
USGS,8069000,9/22/1984,195
USGS,8069000,9/23/1984,72
USGS,8069000,9/24/1984,227
USGS,8069000,9/25/1984,92
USGS,8069000,9/26/1984,30
USGS,8069000,9/27/1984,24
USGS,8069000,9/28/1984,20
USGS,8069000,9/29/1984,19
USGS,8069000,9/30/1984,19
USGS,8069000,10/1/1984,18
USGS,8069000,10/2/1984,17
USGS,8069000,10/3/1984,16
USGS,8069000,10/4/1984,15
USGS,8069000,10/5/1984,18
USGS,8069000,10/6/1984,26
USGS,8069000,10/7/1984,24
USGS,8069000,10/8/1984,26
USGS,8069000,10/9/1984,197
USGS,8069000,10/10/1984,68
USGS,8069000,10/11/1984,34
USGS,8069000,10/12/1984,24
USGS,8069000,10/13/1984,103
USGS,8069000,10/14/1984,497
USGS,8069000,10/15/1984,175
USGS,8069000,10/16/1984,126
USGS,8069000,10/17/1984,75
USGS,8069000,10/18/1984,56
USGS,8069000,10/19/1984,366
USGS,8069000,10/20/1984,318
USGS,8069000,10/21/1984,299
USGS,8069000,10/22/1984,326
USGS,8069000,10/23/1984,398
USGS,8069000,10/24/1984,342
USGS,8069000,10/25/1984,4590
USGS,8069000,10/26/1984,4410
USGS,8069000,10/27/1984,1210
USGS,8069000,10/28/1984,633
USGS,8069000,10/29/1984,368
USGS,8069000,10/30/1984,246
USGS,8069000,10/31/1984,207
USGS,8069000,11/1/1984,168
USGS,8069000,11/2/1984,543
USGS,8069000,11/3/1984,337
USGS,8069000,11/4/1984,299
USGS,8069000,11/5/1984,175
USGS,8069000,11/6/1984,103
USGS,8069000,11/7/1984,71
USGS,8069000,11/8/1984,51
USGS,8069000,11/9/1984,49
USGS,8069000,11/10/1984,39
USGS,8069000,11/11/1984,40
USGS,8069000,11/12/1984,42
USGS,8069000,11/13/1984,33
USGS,8069000,11/14/1984,40
USGS,8069000,11/15/1984,35
USGS,8069000,11/16/1984,186
USGS,8069000,11/17/1984,69
USGS,8069000,11/18/1984,243
USGS,8069000,11/19/1984,107
USGS,8069000,11/20/1984,66
USGS,8069000,11/21/1984,48
USGS,8069000,11/22/1984,38
USGS,8069000,11/23/1984,33
USGS,8069000,11/24/1984,29
USGS,8069000,11/25/1984,31
USGS,8069000,11/26/1984,31
USGS,8069000,11/27/1984,65
USGS,8069000,11/28/1984,36
USGS,8069000,11/29/1984,26
USGS,8069000,11/30/1984,29
USGS,8069000,12/1/1984,27
USGS,8069000,12/2/1984,24
USGS,8069000,12/3/1984,23
USGS,8069000,12/4/1984,50
USGS,8069000,12/5/1984,91
USGS,8069000,12/6/1984,91
USGS,8069000,12/7/1984,123
USGS,8069000,12/8/1984,75
USGS,8069000,12/9/1984,46
USGS,8069000,12/10/1984,37
USGS,8069000,12/11/1984,29
